id,produto_id,quantidade,data_compra,custo_total
1535,58,98,2024-11-26 03:48:57.093268,35078.12
1536,259,33,2025-03-19 17:58:21.836513,1506.12
1537,93,26,2025-10-07 14:35:19.232158,4687.28
1538,116,12,2024-12-11 14:55:28.948262,2331.0
1539,196,60,2025-08-12 21:38:48.836910,8554.8
1540,197,84,2025-10-13 22:15:16.110118,4543.56
1541,281,60,2025-08-13 19:45:30.296214,4789.8
1542,221,88,2025-10-27 09:55:14.139112,13229.92
1543,202,92,2025-04-19 17:07:10.797458,34861.56
1544,157,22,2025-07-03 14:32:18.208872,6584.38
1545,56,30,2025-09-22 18:24:08.646620,389.7
1546,101,60,2025-09-02 22:37:05.567307,352.2
1547,411,79,2025-09-27 01:21:57.128140,23519.09
1548,196,40,2025-04-04 05:09:07.931122,4315.2
1549,455,55,2025-07-26 06:45:56.101686,20536.45
1550,179,39,2025-09-22 19:33:49.097571,13055.64
1551,389,72,2025-06-21 19:12:50.963911,9460.08
1552,427,25,2025-01-11 03:19:41.603504,2446.0
1553,410,63,2025-02-19 12:38:24.347380,17476.83
1554,333,96,2025-05-21 20:51:45.604985,20693.76
1555,304,64,2025-10-01 04:13:45.463747,15077.76
1556,185,31,2025-04-18 09:50:10.111145,6886.34
1557,472,24,2025-08-02 09:09:52.028168,5063.52
1558,220,53,2025-08-24 19:47:42.442826,3227.17
1559,362,96,2025-05-23 22:17:50.261822,8064.0
1560,121,71,2025-10-19 15:41:20.945018,9437.32
1561,416,11,2025-05-28 13:15:58.896404,396.77
1562,322,13,2025-06-30 01:29:25.978068,2533.83
1563,317,67,2025-10-20 05:02:24.070971,12165.86
1564,173,84,2024-11-11 00:24:16.737016,20748.0
1565,24,21,2025-10-13 00:16:57.706704,7776.3
1566,23,30,2025-03-27 07:39:30.545920,11990.4
1567,36,96,2025-08-18 22:32:19.998042,13376.64
1568,288,49,2024-12-14 06:10:09.220298,14933.73
1569,229,39,2025-08-29 21:07:23.821215,14460.81
1570,13,45,2025-08-17 14:04:34.034431,15546.15
1571,250,99,2024-11-20 04:22:40.624260,19115.91
1572,394,85,2025-07-22 05:30:24.427062,33019.95
1573,48,30,2025-09-16 18:01:56.728006,6997.5
1574,161,39,2025-03-14 23:03:10.159949,10989.42
1575,417,44,2025-01-27 18:57:27.299804,6419.6
1576,108,30,2025-08-24 12:14:45.354789,8976.3
1577,384,46,2025-03-08 04:49:59.669419,9341.68
1578,278,54,2025-10-11 18:45:09.339405,10105.02
1579,467,66,2025-05-31 22:50:04.826222,9059.82
1580,471,55,2024-11-12 09:08:01.473301,20076.1
1581,30,67,2025-10-06 00:37:44.834612,7554.25
1582,342,32,2025-05-04 18:32:41.818019,1587.52
1583,390,70,2025-11-05 20:44:52.814750,19193.3
1584,262,98,2025-07-14 19:11:10.320981,1368.08
1585,205,20,2025-07-28 04:18:47.482135,6688.2
1586,385,81,2025-04-03 03:38:21.103121,8897.85
1587,117,47,2025-09-29 17:08:51.203405,16622.02
1588,324,67,2025-05-20 22:41:58.952227,6368.35
1589,107,19,2024-11-19 11:11:49.766977,4991.68
1590,485,56,2024-12-14 09:47:50.848847,20194.16
1591,388,24,2025-07-10 02:23:04.629014,3587.04
1592,335,30,2025-08-07 11:55:27.381389,6616.8
1593,426,82,2025-05-14 04:59:21.825092,20123.62
1594,131,21,2025-07-29 16:50:09.849541,1962.24
1595,17,25,2025-10-24 02:43:44.763608,1289.25
1596,236,46,2025-04-29 14:48:25.331167,948.52
1597,29,61,2025-03-16 18:25:23.489466,11203.87
1598,200,31,2025-08-23 01:56:20.330661,3925.84
1599,68,88,2025-03-03 23:43:42.838959,5206.96
1600,144,32,2025-03-13 20:19:57.636493,1930.88
1601,62,83,2025-07-13 23:43:39.939588,11145.24
1602,127,22,2025-08-09 07:32:19.497780,6363.94
1603,186,80,2025-05-28 07:51:47.235477,17777.6
1604,185,26,2025-07-08 07:49:15.074476,1090.44
1605,67,73,2024-11-15 16:56:46.228086,13815.25
1606,41,28,2025-02-05 06:52:06.551629,1048.32
1607,294,80,2024-11-27 19:11:16.328857,7640.8
1608,147,84,2025-05-13 09:53:21.638923,12841.92
1609,426,95,2025-06-03 12:20:19.297200,15694.95
1610,26,14,2025-07-09 08:44:46.356917,297.78
1611,47,23,2025-03-09 20:09:57.370893,966.0
1612,279,83,2025-04-12 11:37:07.714970,16228.99
1613,6,89,2025-06-21 00:55:13.904335,17622.0
1614,129,70,2025-09-22 16:48:24.506222,1647.8
1615,48,99,2025-07-31 05:30:16.639940,36582.48
1616,76,13,2025-10-16 14:30:02.479236,1466.79
1617,70,14,2025-05-13 23:10:20.594629,3924.06
1618,382,55,2025-06-26 20:26:03.093252,19137.25
1619,196,82,2025-07-25 14:44:12.235867,32701.6
1620,94,88,2024-12-03 18:45:55.680143,15237.2
1621,471,41,2025-08-03 13:25:16.727408,6502.6
1622,115,59,2025-07-06 14:47:02.101853,10649.5
1623,432,12,2025-05-08 04:59:33.383225,1278.0
1624,339,83,2024-11-16 17:43:13.833330,15423.06
1625,97,69,2025-08-06 08:17:21.891707,21691.53
1626,226,89,2025-07-27 23:44:26.748491,23373.18
1627,319,82,2025-05-17 04:22:15.446018,15053.56
1628,446,46,2024-12-24 08:06:25.389930,5492.4
1629,143,87,2025-06-26 18:08:47.091612,27447.63
1630,30,13,2025-05-21 16:58:44.703798,716.82
1631,279,13,2025-06-02 19:25:00.281887,2902.77
1632,477,59,2025-01-22 09:30:29.010055,6458.14
1633,229,63,2025-01-29 15:10:06.463528,5275.62
1634,365,76,2025-08-19 02:15:56.871727,4534.16
1635,394,27,2025-06-23 13:17:13.646843,4539.78
1636,465,58,2025-05-17 13:58:40.090707,7642.08
1637,498,70,2025-06-24 18:20:33.520612,4372.2
1638,278,54,2025-07-24 11:35:58.752239,16528.32
1639,165,99,2025-06-07 05:40:49.661050,38664.45
1640,125,12,2025-07-29 11:06:29.011835,3162.36
1641,175,34,2025-10-12 01:10:18.290725,6229.48
1642,58,69,2025-05-21 21:04:36.689732,7546.53
1643,236,25,2024-12-05 05:38:06.478850,4627.0
1644,66,13,2025-09-06 00:10:26.733095,625.3
1645,133,32,2025-08-12 21:33:21.737246,2613.76
1646,127,65,2025-03-21 19:50:03.471963,15305.55
1647,349,97,2024-12-07 03:09:39.558113,20991.77
1648,384,60,2025-01-27 00:51:58.341071,13484.4
1649,225,96,2025-01-16 10:51:51.574481,15498.24
1650,171,50,2025-08-22 05:47:12.944186,18316.0
1651,84,58,2024-12-03 05:39:18.708579,7724.44
1652,231,78,2024-11-07 20:36:42.098646,1854.84
1653,25,68,2025-05-21 13:41:46.595422,26061.68
1654,237,75,2025-06-04 04:11:27.491971,16786.5
1655,19,32,2025-01-11 06:53:11.043321,11034.56
1656,63,63,2025-10-30 17:14:46.210693,16482.06
1657,381,55,2025-03-15 06:59:03.844477,5136.45
1658,61,91,2025-07-13 13:41:59.773772,20980.96
1659,176,29,2025-05-15 00:04:18.236307,10299.35
1660,425,73,2025-06-14 11:48:12.368387,21986.14
1661,19,93,2024-12-02 15:32:01.593046,12898.17
1662,187,36,2024-11-17 10:48:30.163691,7864.2
1663,466,68,2025-01-13 19:48:45.446997,11668.8
1664,197,96,2024-11-16 06:26:58.453286,37634.88
1665,197,99,2025-06-30 07:14:29.997664,29622.78
1666,330,64,2025-05-23 22:11:22.827347,773.12
1667,447,40,2025-05-02 14:21:12.342284,7911.6
1668,313,66,2025-05-30 11:48:08.206874,26324.1
1669,246,62,2025-05-10 02:41:47.679759,4070.3
1670,143,19,2025-08-10 19:34:37.658108,3946.68
1671,499,66,2025-07-20 05:18:51.562223,4443.78
1672,390,57,2024-12-01 04:46:53.565295,17373.03
1673,347,36,2024-11-20 03:15:55.976274,10464.48
1674,319,62,2025-07-17 04:56:48.108690,7843.62
1675,236,75,2025-03-14 19:34:55.760516,1867.5
1676,167,59,2025-07-21 16:22:31.930511,23209.42
1677,418,48,2025-02-10 07:32:02.058522,4612.8
1678,130,55,2025-03-08 13:49:25.963783,16185.4
1679,424,38,2025-10-18 17:49:19.515640,9040.58
1680,358,13,2025-07-25 02:50:22.821889,2287.09
1681,224,37,2025-03-05 05:12:39.832150,8600.65
1682,165,46,2025-08-02 19:58:18.577565,5623.5
1683,174,42,2025-07-30 05:50:13.581374,13193.46
1684,182,36,2025-05-23 14:57:12.789324,4422.96
1685,189,81,2025-08-08 16:32:50.088611,13283.19
1686,392,90,2025-07-11 08:56:40.547278,13835.7
1687,31,41,2025-10-18 02:37:13.916713,6571.48
1688,118,52,2025-07-18 12:48:48.490308,9786.4
1689,288,43,2025-03-22 06:38:01.336613,12798.52
1690,288,39,2025-03-21 04:24:47.491501,3628.56
1691,199,40,2025-05-19 21:45:31.154626,14083.6
1692,87,91,2025-05-31 17:13:16.857159,4154.15
1693,194,71,2025-02-06 17:23:14.356221,28209.72
1694,418,39,2025-04-18 16:47:43.314111,1608.36
1695,325,96,2025-08-18 14:02:25.327039,6002.88
1696,90,94,2025-10-18 12:30:18.594247,16974.52
1697,210,39,2025-05-20 04:45:14.176090,14834.82
1698,326,57,2024-11-19 13:45:37.594453,10276.53
1699,404,88,2025-01-05 06:18:38.926847,29578.56
1700,231,63,2025-08-17 18:45:02.441333,14695.38
1701,110,65,2025-03-18 22:48:22.227214,16080.35
1702,140,81,2025-05-31 15:03:20.379874,20576.43
1703,225,11,2025-05-17 14:18:30.784435,3428.48
1704,156,17,2025-09-17 03:08:24.341966,965.26
1705,382,60,2024-11-13 14:45:54.767096,18850.2
1706,75,15,2025-02-06 04:02:04.609287,4095.75
1707,492,11,2025-09-06 01:47:04.734322,1848.55
1708,194,77,2025-08-28 17:04:47.343585,2792.79
1709,293,34,2025-05-18 20:33:40.866027,1017.28
1710,140,62,2025-05-18 11:01:39.482331,6488.92
1711,458,92,2025-09-08 16:53:00.637374,29413.32
1712,177,67,2025-06-02 03:13:40.146909,757.77
1713,49,85,2025-07-27 16:53:39.939684,13867.75
1714,106,33,2025-04-21 23:52:37.961954,3257.43
1715,349,33,2025-03-07 00:45:18.917889,4387.35
1716,395,89,2025-06-04 14:41:37.974319,26851.3
1717,342,33,2025-04-05 01:29:12.785801,1121.01
1718,15,26,2025-07-27 01:30:58.638064,1309.62
1719,410,11,2024-11-16 22:29:24.927283,1417.24
1720,21,39,2025-07-31 22:28:57.996395,7711.47
1721,248,25,2025-02-01 13:39:02.561677,1763.5
1722,229,88,2025-09-06 06:29:01.092062,25966.16
1723,57,95,2025-08-25 19:13:07.420042,25802.0
1724,48,51,2025-08-03 14:22:46.545523,9484.98
1725,111,32,2025-03-17 20:14:04.763268,9142.08
1726,315,11,2025-07-28 20:15:13.344933,2979.02
1727,120,68,2025-04-23 06:00:31.714927,21612.44
1728,180,75,2025-08-06 10:36:16.130978,15123.0
1729,466,62,2025-10-09 14:04:41.979340,5720.74
1730,339,33,2025-05-09 19:33:58.169638,8096.22
1731,409,76,2024-12-03 08:46:58.389548,5016.76
1732,9,57,2025-09-23 05:23:42.531702,12928.17
1733,171,14,2025-02-01 05:52:00.259154,250.6
1734,489,80,2025-04-30 16:52:36.830208,10045.6
1735,194,24,2025-01-09 00:07:45.916352,4099.2
1736,497,44,2025-02-03 18:13:02.928063,6353.6
1737,371,39,2025-05-07 14:23:49.899582,14769.69
1738,21,76,2025-05-01 11:46:12.602368,26880.44
1739,15,16,2025-08-05 15:35:05.305715,4980.32
1740,39,53,2025-09-01 13:18:50.103509,19015.34
1741,303,47,2025-10-09 20:52:17.930401,952.69
1742,260,71,2025-01-22 15:28:28.703693,28001.69
1743,308,17,2025-02-26 14:42:32.679208,3159.96
1744,165,42,2025-06-18 11:00:57.694828,3120.18
1745,493,88,2025-01-26 17:32:12.135778,29354.16
1746,215,61,2025-09-25 05:05:11.633766,3455.65
1747,1,22,2025-08-31 00:37:17.521725,2880.9
1748,258,28,2025-04-17 01:45:50.423560,9014.88
1749,403,36,2025-03-26 10:35:28.181077,2787.84
1750,350,25,2025-03-13 13:12:46.251935,4047.5
1751,366,70,2025-04-30 19:14:38.476991,26695.9
1752,345,19,2025-09-24 14:17:45.584047,5364.84
1753,215,20,2024-12-30 03:55:11.986682,3350.8
1754,458,15,2025-11-06 15:21:38.875416,2009.4
1755,354,28,2025-10-29 00:15:11.405814,10774.96
1756,337,23,2025-07-28 20:47:03.021204,8214.68
1757,321,11,2025-09-10 11:04:12.572583,2931.83
1758,470,20,2025-02-19 20:44:07.481787,6794.0
1759,77,61,2025-08-18 18:34:37.087584,7555.46
1760,29,95,2025-03-02 21:03:53.825510,36109.5
1761,309,88,2025-01-20 20:30:26.060817,24028.4
1762,363,68,2025-11-04 07:58:28.637996,26726.72
1763,196,48,2025-04-19 09:31:39.343417,1363.68
1764,144,13,2024-12-17 19:19:53.307071,898.3
1765,132,89,2025-02-06 10:24:16.625415,32634.52
1766,26,17,2025-03-10 20:22:29.558333,4535.09
1767,302,92,2025-02-19 11:07:28.597830,24755.36
1768,93,85,2025-05-13 18:39:43.455100,29050.45
1769,230,90,2025-09-03 19:03:01.583990,25866.0
1770,238,47,2025-10-30 05:46:13.539213,1569.8
1771,439,21,2025-09-30 14:15:28.690878,7197.12
1772,147,90,2024-11-10 23:32:35.231022,30060.0
1773,296,90,2024-11-14 16:45:57.026387,23865.3
1774,362,92,2025-08-17 00:14:20.885721,35878.16
1775,39,83,2025-06-23 04:17:44.745429,24708.27
1776,287,19,2025-02-17 07:38:41.869530,6042.76
1777,191,89,2025-05-01 03:24:09.161691,13047.4
1778,451,32,2025-07-31 20:51:28.969048,10735.36
1779,231,55,2025-07-08 21:59:51.844913,11888.8
1780,124,66,2025-08-24 22:53:33.590158,5140.08
1781,227,99,2025-03-04 03:46:02.110542,29952.45
1782,475,49,2025-06-27 08:04:56.198706,13454.42
1783,15,37,2025-03-23 01:05:31.314369,2548.93
1784,90,35,2025-07-07 16:27:03.161753,13846.35
1785,259,42,2025-10-26 23:44:06.364871,16556.4
1786,151,62,2025-05-24 13:24:56.783175,9089.82
1787,198,56,2025-10-25 10:41:58.933216,20843.76
1788,151,50,2025-03-08 17:30:13.773102,12189.0
1789,96,14,2025-03-25 12:32:33.908471,3435.88
1790,353,60,2025-05-20 08:22:15.646879,15363.6
1791,295,98,2025-08-26 21:06:14.121748,23294.6
1792,324,63,2025-05-11 12:00:17.792791,2249.73
1793,493,87,2025-01-22 05:39:22.242104,10774.08
1794,500,71,2024-12-19 23:56:02.627753,6230.96
1795,379,77,2025-04-08 02:36:07.280004,17915.59
1796,467,44,2025-07-28 14:54:08.208390,12169.52
1797,223,33,2025-01-20 13:48:54.696881,2643.3
1798,407,59,2025-11-05 07:18:07.424739,16092.25
1799,148,11,2025-02-12 04:57:16.600881,1098.13
1800,95,28,2025-10-24 01:31:53.886701,6767.88
1801,150,67,2024-12-19 08:07:50.361722,4462.87
1802,441,56,2025-01-09 15:58:59.487604,338.24
1803,110,13,2025-03-18 03:47:16.875674,4158.83
1804,4,33,2025-02-23 15:49:40.214617,6337.65
1805,90,76,2025-10-21 03:30:54.083363,11846.88
1806,11,31,2025-05-18 20:08:28.704419,11533.86
1807,433,60,2024-12-25 10:54:03.398117,17894.4
1808,380,38,2025-05-24 22:36:02.709240,3279.02
1809,140,58,2025-05-04 13:51:15.920636,21212.34
1810,443,34,2025-09-18 09:55:18.987194,10829.68
1811,132,38,2024-11-18 06:18:22.086996,5222.34
1812,218,62,2025-10-11 10:14:46.940570,18846.14
1813,69,23,2025-10-29 21:09:12.780982,1749.38
1814,461,82,2025-03-30 03:37:23.386900,31606.9
1815,104,65,2025-01-08 19:00:22.260846,18324.8
1816,375,80,2025-01-27 14:46:56.881278,17441.6
1817,253,38,2025-05-21 15:21:32.405603,3861.94
1818,108,39,2025-02-03 18:06:07.316690,8911.89
1819,253,46,2025-09-09 18:24:55.700092,5159.36
1820,333,87,2025-05-11 16:34:15.487406,19495.83
1821,309,85,2025-05-23 16:51:45.476686,1034.45
1822,17,75,2025-01-05 01:25:21.419473,481.5
1823,115,99,2025-10-22 13:03:09.014595,3766.95
1824,139,65,2025-05-24 11:08:46.093583,25136.8
1825,152,18,2025-06-29 22:46:07.045651,1150.02
1826,109,22,2024-11-15 12:24:42.804625,5787.76
1827,414,40,2025-08-30 17:16:54.475909,7478.8
1828,149,19,2025-02-13 05:04:30.189774,829.92
1829,164,99,2025-01-21 13:14:47.558488,34668.81
1830,426,35,2025-10-23 08:13:46.421059,5113.5
1831,355,80,2025-07-22 18:22:59.884822,27296.0
1832,330,93,2025-10-11 23:37:02.349198,27525.21
1833,80,67,2025-07-02 05:01:30.780206,12542.4
1834,147,45,2025-01-08 06:12:03.685691,5446.35
1835,53,60,2025-05-16 04:53:00.733305,19046.4
1836,305,78,2025-11-01 05:21:01.878331,16146.78
1837,290,10,2025-06-21 13:45:06.585909,3535.9
1838,388,83,2025-09-14 02:48:30.265769,1303.1
1839,359,23,2024-11-24 09:00:37.991764,945.07
1840,368,10,2025-01-02 09:37:59.909664,181.1
1841,365,29,2025-10-21 02:05:25.084937,11053.64
1842,193,47,2025-03-15 13:34:20.538052,1225.29
1843,331,84,2024-11-19 15:19:11.656319,20049.12
1844,213,69,2025-07-26 20:20:08.447212,13430.85
1845,369,33,2025-07-17 00:07:12.499491,7534.23
1846,169,98,2025-05-01 05:02:09.644850,38587.5
1847,394,15,2025-05-11 19:22:51.606512,546.15
1848,244,77,2025-04-09 08:20:26.539215,22656.48
1849,428,88,2025-08-14 21:06:12.765900,11388.96
1850,245,85,2025-08-28 18:48:42.243616,28304.15
1851,414,75,2025-03-31 16:47:44.544019,23589.0
1852,323,20,2025-02-10 23:56:50.164807,6523.2
1853,136,67,2025-10-04 20:07:05.203203,11231.88
1854,18,63,2025-05-26 10:52:32.310989,9325.89
1855,93,26,2025-03-11 20:07:15.568606,8096.4
1856,491,54,2025-10-26 10:03:02.881293,15549.3
1857,39,56,2025-09-17 00:53:00.560922,10210.48
1858,468,95,2025-09-02 23:33:44.165111,5709.5
1859,406,66,2025-04-19 07:41:29.257703,24600.84
1860,332,21,2025-10-06 00:03:44.811481,5566.47
1861,106,32,2025-05-05 13:40:55.360867,7635.52
1862,224,42,2025-05-04 01:11:13.527872,9919.98
1863,436,57,2025-10-18 04:50:10.011963,3112.2
1864,88,11,2025-03-12 13:30:22.155897,3011.47
1865,83,59,2025-01-09 03:58:53.300686,21605.21
1866,266,45,2025-07-04 07:34:24.553283,14224.05
1867,65,34,2025-03-28 23:38:21.249229,8009.72
1868,299,65,2025-06-08 03:43:14.448868,23333.7
1869,89,21,2025-08-16 15:25:05.734623,6088.11
1870,150,33,2024-12-17 21:53:20.237368,8047.05
1871,379,50,2025-02-27 02:44:14.491075,17925.0
1872,181,86,2025-03-28 22:04:27.543015,6050.96
1873,69,15,2025-06-15 09:21:37.976239,5604.75
1874,142,52,2025-04-26 03:12:46.953398,12389.52
1875,462,61,2024-12-14 21:56:19.178031,10337.67
1876,105,44,2025-01-23 23:56:07.186641,6764.56
1877,372,90,2025-10-19 16:25:43.213064,26932.5
1878,24,31,2025-08-01 13:16:12.558312,7092.8
1879,304,77,2024-11-25 00:53:22.076749,29714.3
1880,386,59,2025-06-10 10:51:44.731786,14583.62
1881,363,71,2024-12-17 10:59:06.184007,14200.71
1882,265,25,2025-08-08 17:49:34.685170,3405.75
1883,412,87,2025-08-20 23:46:59.117420,18298.71
1884,450,12,2025-09-26 22:31:18.871551,2534.4
1885,56,72,2025-01-26 02:15:49.827155,2972.16
1886,312,65,2024-12-26 00:41:21.754024,21508.5
1887,244,90,2024-11-14 07:28:33.684557,21195.9
1888,464,72,2024-11-17 13:53:27.483215,19578.24
1889,490,70,2025-07-05 06:02:35.613452,9282.7
1890,145,93,2025-04-29 02:29:33.681106,32363.07
1891,164,72,2025-05-27 14:03:25.914430,21799.44
1892,316,56,2025-06-16 04:14:14.930499,16218.72
1893,439,62,2025-07-12 01:34:45.275818,5743.06
1894,385,47,2025-07-29 09:09:57.870054,11078.37
1895,387,31,2025-02-09 15:01:04.794727,7665.68
1896,84,40,2025-08-04 18:48:19.798363,9332.0
1897,193,20,2025-09-16 13:29:51.340032,7514.0
1898,86,33,2025-02-09 11:42:37.773484,12578.61
1899,287,98,2025-03-28 11:42:45.429147,36160.04
1900,137,15,2025-01-09 15:25:54.384396,1103.7
1901,365,61,2025-02-27 18:11:55.861320,8305.76
1902,28,41,2025-09-04 01:00:58.419448,259.53
1903,325,33,2024-12-22 16:24:50.155559,10818.06
1904,411,45,2025-01-06 11:42:46.574154,5173.65
1905,155,30,2025-02-09 16:29:41.041816,4124.1
1906,429,39,2025-06-10 21:38:59.130998,3017.04
1907,163,24,2025-08-10 02:34:23.452368,6574.08
1908,473,53,2025-07-30 05:18:32.920453,17679.21
1909,296,89,2025-09-30 02:28:21.169391,30965.77
1910,98,58,2025-07-30 02:07:06.035010,14005.84
1911,300,35,2025-04-14 00:31:06.895488,13878.9
1912,137,61,2025-02-22 08:39:04.554228,21511.65
1913,145,42,2025-10-15 03:37:29.669962,12978.42
1914,435,22,2025-06-20 22:15:09.353065,7820.12
1915,348,51,2025-05-07 23:06:23.551013,3777.57
1916,497,71,2025-08-27 10:12:35.186739,2012.85
1917,154,59,2025-03-28 02:31:29.715394,6228.63
1918,332,35,2025-07-12 05:26:49.325019,8382.15
1919,313,72,2025-06-03 10:25:30.498928,17202.24
1920,68,26,2025-10-13 20:35:17.551112,1069.38
1921,366,51,2025-04-20 02:23:35.596465,4649.16
1922,363,24,2025-04-06 06:56:17.735898,1564.32
1923,200,66,2025-06-29 16:30:37.022262,21622.26
1924,493,74,2025-08-26 04:59:17.993199,8501.12
1925,105,83,2024-12-19 06:46:12.136172,20279.39
1926,487,97,2025-03-10 08:36:21.016470,27235.66
1927,98,21,2025-03-09 10:04:01.508704,5707.59
1928,164,12,2024-12-22 06:53:43.408987,1576.8
1929,131,43,2025-01-07 22:36:19.470161,5960.66
1930,177,33,2025-05-21 19:27:37.330549,9009.99
1931,119,44,2024-12-29 15:05:19.727874,11828.96
1932,422,85,2024-12-25 18:46:02.993173,32961.3
1933,100,27,2024-12-04 14:53:58.622315,4290.3
1934,380,94,2025-04-07 10:10:20.826499,16521.44
1935,437,53,2025-04-14 06:27:52.463629,12914.51
1936,267,54,2025-07-29 13:18:58.507040,5375.16
1937,101,89,2025-03-21 05:27:08.985606,14206.18
1938,43,37,2025-06-08 14:23:39.887757,7266.43
1939,250,84,2025-05-08 16:17:44.830565,22047.48
1940,457,83,2025-04-27 17:28:53.041174,1800.27
1941,79,40,2025-03-28 14:47:03.840666,11496.0
1942,145,84,2025-09-24 02:03:05.185351,6998.04
1943,289,77,2025-01-11 18:00:51.024070,13831.51
1944,360,37,2024-11-07 03:58:13.618712,11160.68
1945,258,18,2025-08-18 00:21:30.813828,6814.62
1946,349,67,2025-05-16 03:54:50.979370,2531.93
1947,468,64,2025-09-22 16:34:55.417513,4443.52
1948,363,67,2025-10-12 10:33:56.806732,12876.73
1949,424,42,2025-07-26 20:39:37.021131,11638.2
1950,449,45,2025-10-19 23:53:51.193221,3636.9
1951,427,83,2024-12-26 09:19:42.569266,10244.69
1952,414,76,2025-11-02 05:11:01.568513,7752.0
1953,44,22,2025-05-10 03:32:14.219830,8763.92
1954,453,34,2025-10-06 09:02:26.467871,2943.38
1955,498,29,2025-01-29 06:55:40.204701,1732.75
1956,153,24,2025-09-22 09:28:50.996175,7379.52
1957,2,70,2025-07-14 18:17:26.632917,25942.7
1958,342,76,2025-07-14 18:28:56.940059,26052.04
1959,352,37,2025-01-13 17:06:43.893667,10641.57
1960,338,70,2024-12-22 15:20:38.752811,24322.9
1961,482,30,2025-06-28 21:33:43.611453,6923.1
1962,238,24,2025-08-28 02:20:13.257741,6732.96
1963,357,54,2025-10-07 14:33:15.170990,15976.98
1964,159,79,2025-09-19 04:28:21.591782,13168.51
1965,416,85,2025-03-10 09:48:05.091408,7950.9
1966,461,73,2025-03-10 12:02:57.805723,2092.91
1967,223,36,2025-06-18 13:47:47.640654,9474.48
1968,233,57,2025-06-27 02:14:50.887846,10275.96
1969,195,26,2025-10-31 12:13:20.316554,9178.52
1970,388,13,2025-08-10 23:16:01.927497,2705.95
1971,231,63,2025-08-10 08:24:41.964366,24192.0
1972,431,33,2025-09-14 17:04:56.475119,2703.69
1973,329,37,2025-07-11 06:34:13.302607,12220.73
1974,177,62,2025-11-04 04:37:12.478199,3416.82
1975,191,26,2025-06-24 09:10:14.251442,8142.94
1976,264,65,2025-02-19 01:50:52.640946,5363.8
1977,459,76,2025-01-17 09:16:46.978979,17264.92
1978,158,61,2025-04-19 22:14:10.130175,17447.83
1979,317,93,2025-10-24 00:58:32.795312,19835.97
1980,180,39,2025-04-02 15:56:40.824064,4281.03
1981,235,23,2025-07-07 23:25:21.291588,7010.17
1982,325,65,2025-10-09 11:47:28.321811,15663.05
1983,116,30,2025-02-06 01:31:15.172406,10945.2
1984,376,75,2025-04-17 14:14:26.683359,25479.0
1985,375,97,2025-06-28 02:13:20.919493,23709.71
1986,317,52,2025-07-01 14:29:24.924318,1024.4
1987,234,10,2025-10-01 03:04:00.161976,2384.9
1988,451,38,2025-04-27 09:41:49.519092,13034.76
1989,340,66,2025-02-04 09:56:45.941806,8652.6
1990,432,17,2025-09-14 22:23:53.632343,3438.25
1991,122,22,2025-06-15 14:40:18.758891,5041.08
1992,181,98,2025-05-17 06:47:20.077525,15070.44
1993,358,63,2025-01-03 05:23:12.142764,13210.47
1994,349,74,2025-04-04 17:58:37.292520,2155.62
1995,378,28,2024-11-07 16:53:25.066841,7878.64
1996,277,42,2025-01-16 09:29:15.363935,13310.22
1997,221,21,2024-11-09 08:37:31.321563,8278.83
1998,465,77,2025-01-04 07:04:40.564728,11593.12
1999,300,98,2025-06-28 14:24:55.094897,36941.1
2000,188,28,2025-02-14 11:31:12.321965,9123.24
2001,102,52,2025-10-06 11:56:53.674581,7516.6
2002,364,11,2025-03-14 02:23:16.330051,1517.23
2003,81,19,2025-03-01 00:04:21.179040,4391.09
2004,294,50,2025-08-16 06:37:13.512048,4542.0
2005,143,75,2025-09-02 11:09:00.924821,27406.5
2006,337,28,2025-04-24 04:44:18.881303,3824.24
2007,127,64,2024-12-22 20:49:31.043653,16814.72
2008,325,41,2025-05-12 06:35:06.128794,11013.01
2009,58,85,2025-09-16 07:32:40.158196,28305.0
2010,301,77,2025-04-24 13:36:58.171081,9212.28
2011,468,50,2025-05-10 21:25:41.901644,14604.5
2012,383,62,2025-10-06 04:26:36.640879,23731.12
2013,290,77,2025-04-27 01:15:58.898577,24092.53
2014,121,54,2025-02-12 20:58:06.329010,6012.36
2015,386,75,2025-04-25 21:10:13.682594,5712.0
2016,421,44,2025-07-16 14:23:27.241188,16928.12
2017,438,48,2025-10-28 21:39:49.500880,7181.28
2018,295,17,2025-02-27 08:58:06.536607,6243.08
2019,178,58,2025-09-27 16:14:43.885293,12398.08
2020,160,42,2024-11-17 11:34:22.746239,4024.86
2021,371,69,2025-03-22 18:11:42.454585,8228.25
2022,21,46,2024-12-23 03:57:33.493740,11827.98
2023,7,40,2025-04-13 15:33:15.930993,12611.2
2024,107,10,2025-01-18 10:04:11.349214,3695.0
2025,345,32,2025-06-26 10:15:18.405311,4075.52
2026,243,52,2025-01-06 06:54:14.425737,9405.76
2027,450,43,2025-04-18 07:12:56.966744,16714.1
2028,57,77,2024-12-07 17:51:52.195424,29924.51
2029,131,16,2025-05-16 20:11:09.833186,5579.2
2030,90,28,2025-10-05 10:50:05.755936,10755.08
2031,193,32,2024-11-14 21:22:20.886156,11181.44
2032,120,87,2025-09-18 22:04:38.450753,17970.72
2033,138,85,2025-03-24 08:29:02.955347,8190.6
