id,cliente_id,produto_id,quantidade,data_venda,valor_total
3751,892,40,7,2025-05-27 03:37:35.407957,171.57
3752,970,214,2,2025-05-02 03:00:29.447817,846.76
3753,25,171,2,2025-06-15 18:34:36.754186,324.9
3754,641,393,7,2025-08-24 13:36:11.218207,2893.66
3755,216,323,8,2025-06-23 10:27:26.423720,3978.0
3756,983,118,9,2025-05-08 00:04:21.006490,2413.89
3757,200,120,2,2025-07-22 14:25:45.339590,945.46
3758,68,127,3,2025-11-04 12:12:04.959213,774.39
3759,855,151,2,2025-09-15 11:48:08.206019,432.68
3760,710,459,9,2025-03-23 16:44:55.490531,3304.53
3761,737,306,6,2025-02-01 20:10:16.706634,1804.32
3762,508,257,9,2025-09-21 22:51:42.625808,2182.86
3763,481,239,6,2025-09-21 14:42:30.744446,979.98
3764,420,358,3,2025-07-06 14:16:00.831536,183.87
3765,497,112,2,2024-11-18 08:10:57.165673,61.52
3766,896,457,6,2024-12-05 04:32:50.906959,1351.26
3767,699,192,1,2025-01-04 14:08:08.532672,32.41
3768,4,452,4,2025-04-25 15:58:29.374369,1518.0
3769,146,324,4,2025-09-04 17:27:53.246850,1509.56
3770,308,45,4,2025-03-02 08:13:57.094822,1470.84
3771,953,478,9,2025-04-24 00:11:46.132297,500.31
3772,949,105,4,2024-11-20 10:17:09.400756,110.76
3773,705,313,6,2025-11-01 03:17:57.410195,997.14
3774,936,424,9,2024-11-13 01:36:02.726894,370.26
3775,82,374,7,2024-12-03 11:56:00.287172,2573.76
3776,585,287,5,2024-11-18 08:58:52.151705,1224.7
3777,677,436,7,2025-09-04 03:46:35.845273,2172.59
3778,488,281,7,2025-08-31 00:55:18.056950,2308.18
3779,24,122,8,2025-03-06 19:35:50.628464,1279.76
3780,372,498,1,2025-02-08 16:35:14.423178,496.0
3781,536,130,7,2025-09-19 18:36:27.397550,1276.87
3782,574,114,5,2025-06-05 07:02:58.406242,2221.25
3783,652,449,9,2025-09-28 04:58:04.371845,3064.32
3784,104,18,1,2025-06-03 23:34:44.186557,247.38
3785,576,227,4,2025-09-02 21:18:43.894375,116.04
3786,799,302,3,2025-05-20 09:29:30.843480,668.04
3787,267,123,2,2025-08-09 19:22:37.467189,930.42
3788,713,83,3,2025-10-26 15:37:43.236154,450.39
3789,189,85,8,2025-08-29 04:03:59.305097,1151.04
3790,672,379,9,2025-03-14 06:31:51.156945,2487.96
3791,722,327,5,2025-10-25 04:08:29.350324,1393.15
3792,590,288,9,2025-06-13 05:36:33.915646,2821.14
3793,869,55,2,2025-10-30 22:00:36.342720,716.78
3794,657,376,8,2025-01-02 07:28:32.388335,1309.12
3795,420,274,4,2025-02-11 16:40:00.158119,1375.76
3796,813,202,9,2025-06-22 14:35:35.996238,3917.61
3797,744,322,9,2025-05-20 20:54:42.950108,2475.0
3798,232,88,9,2025-10-11 20:49:21.695362,4195.53
3799,910,493,3,2025-07-08 10:41:03.488866,916.95
3800,19,194,5,2025-05-14 21:41:00.722176,1020.65
3801,934,233,8,2025-02-03 02:23:53.702761,2037.76
3802,78,388,6,2025-04-19 02:48:32.338006,2080.14
3803,135,93,1,2025-03-17 14:05:01.603147,381.99
3804,983,265,3,2025-09-23 10:47:55.198838,1161.45
3805,820,90,8,2025-03-06 21:28:16.220433,2938.88
3806,401,52,9,2025-01-27 12:05:11.704760,410.04
3807,344,154,5,2025-07-01 10:06:49.225141,292.2
3808,781,199,5,2024-12-13 04:15:19.189819,471.35
3809,206,367,2,2025-05-16 06:35:41.028477,85.22
3810,377,43,6,2025-01-26 20:44:02.541089,1511.46
3811,462,327,7,2024-11-17 16:46:05.147301,1950.41
3812,115,278,1,2025-09-08 15:25:40.044634,249.99
3813,165,369,1,2025-10-22 08:31:17.385978,201.86
3814,912,101,8,2025-02-26 03:15:16.393037,3438.96
3815,61,322,6,2025-01-17 17:21:29.433437,1650.0
3816,948,121,1,2024-11-15 05:58:54.275505,290.98
3817,933,7,6,2025-10-05 21:40:32.537110,754.44
3818,116,60,1,2025-08-21 20:39:46.653708,383.6
3819,803,320,7,2025-06-28 11:18:47.524734,2313.92
3820,664,157,8,2025-11-06 11:15:49.088960,1614.0
3821,262,341,8,2024-11-07 10:27:01.177241,1482.24
3822,683,104,5,2024-12-19 20:33:53.787238,1871.45
3823,221,359,6,2025-01-08 06:06:44.093303,956.64
3824,461,473,7,2025-01-29 00:07:13.757869,682.5
3825,709,136,3,2025-04-30 03:43:19.246849,1304.28
3826,5,410,3,2025-04-11 13:22:03.568743,1181.73
3827,797,86,2,2025-08-14 12:11:15.026641,559.06
3828,136,150,8,2025-09-10 06:46:35.216042,2699.44
3829,823,403,9,2025-10-29 01:06:20.095243,3755.61
3830,465,210,8,2025-04-27 01:31:17.970650,3622.32
3831,118,237,1,2025-09-15 01:34:01.965134,476.68
3832,921,22,1,2025-07-12 06:04:26.229636,277.4
3833,78,92,2,2025-02-01 02:55:26.120887,598.78
3834,762,122,8,2024-12-12 12:07:46.716592,1279.76
3835,473,121,9,2024-12-31 14:23:35.584319,2618.82
3836,780,97,1,2025-03-28 15:56:54.387818,172.02
3837,161,70,3,2025-04-26 12:21:43.091830,1238.52
3838,237,328,6,2025-10-28 15:19:54.042763,1417.5
3839,90,269,2,2025-01-06 16:34:58.507823,664.8
3840,379,230,6,2024-12-02 15:47:54.590843,716.64
3841,825,155,1,2025-06-30 06:00:34.201350,205.84
3842,703,215,7,2025-07-16 02:37:57.495101,2796.5
3843,6,105,2,2025-07-29 07:16:26.632869,55.38
3844,133,74,2,2025-09-03 00:18:04.523947,459.6
3845,657,418,5,2025-06-17 19:50:31.598250,1302.95
3846,573,220,4,2024-12-03 15:00:06.287118,1666.88
3847,265,58,6,2025-01-02 10:06:28.596742,1096.8
3848,658,359,4,2025-02-15 11:02:04.876711,637.76
3849,637,404,7,2025-10-25 12:22:22.359245,3142.93
3850,118,434,2,2025-01-25 14:55:52.902560,559.48
3851,142,493,3,2024-12-06 03:27:19.948048,916.95
3852,948,58,3,2025-10-11 12:54:35.975364,548.4
3853,35,54,4,2024-12-04 20:45:40.622785,509.96
3854,70,90,9,2024-12-30 05:05:53.362649,3306.24
3855,630,75,3,2025-07-28 18:57:51.717878,729.3
3856,476,395,1,2025-07-20 15:58:36.934433,82.73
3857,381,18,7,2025-02-17 19:44:04.767852,1731.66
3858,103,190,2,2025-03-05 00:54:43.404784,857.98
3859,993,476,3,2025-04-30 01:45:55.115171,748.59
3860,701,205,3,2025-03-31 23:13:25.060259,782.88
3861,485,364,4,2024-12-11 20:17:36.072347,1622.8
3862,547,77,9,2025-06-26 04:49:23.847183,954.54
3863,752,295,7,2025-05-02 08:31:25.212687,902.51
3864,651,198,2,2025-04-18 10:29:25.042973,547.06
3865,817,243,8,2025-05-08 19:25:50.151887,299.44
3866,954,343,5,2025-02-10 03:41:41.298399,1129.5
3867,146,279,1,2024-12-26 14:38:07.346450,187.16
3868,595,257,9,2025-02-15 21:26:39.651483,2182.86
3869,148,42,2,2025-05-13 06:29:47.119886,457.88
3870,352,232,7,2025-01-28 00:17:47.619812,1320.69
3871,691,496,9,2024-12-29 19:39:28.260104,3125.52
3872,252,457,2,2025-09-01 05:52:33.358373,450.42
3873,288,411,5,2025-07-07 17:34:38.860466,1595.55
3874,540,440,8,2025-05-04 01:25:18.117624,246.72
3875,575,11,2,2025-02-21 12:55:43.529376,107.24
3876,996,474,8,2025-10-03 04:12:56.490938,3863.76
3877,413,128,5,2025-10-03 19:29:49.353287,539.55
3878,814,48,6,2025-01-17 18:00:52.295880,1385.64
3879,215,484,7,2025-02-18 03:52:08.392923,3471.3
3880,869,39,5,2024-12-31 12:40:03.879131,1505.05
3881,27,298,8,2025-07-22 18:08:41.518170,690.48
3882,845,409,3,2025-10-21 13:57:21.296342,1330.05
3883,523,207,5,2025-06-30 23:35:25.211269,238.6
3884,376,286,4,2025-02-24 22:24:57.991752,1467.4
3885,832,339,9,2025-04-27 11:15:16.114798,2848.5
3886,810,465,5,2025-09-02 17:42:37.732105,2401.35
3887,557,366,3,2024-12-11 17:30:57.579923,411.69
3888,147,127,9,2025-05-31 03:17:07.639107,2323.17
3889,569,228,3,2025-06-23 01:41:01.012968,1168.83
3890,54,357,8,2025-11-01 21:52:55.982488,2480.88
3891,379,371,7,2025-01-25 17:13:52.349601,1025.5
3892,193,384,8,2025-03-19 19:06:04.670274,3882.4
3893,991,489,1,2025-09-15 01:53:38.968596,286.1
3894,280,210,4,2025-07-14 22:21:06.860321,1811.16
3895,726,402,7,2025-07-15 14:31:18.042332,2830.38
3896,196,309,8,2025-07-28 03:04:16.019390,2942.24
3897,594,387,2,2025-09-05 22:51:56.822968,407.12
3898,435,427,4,2025-07-05 08:13:14.479298,1286.28
3899,1,30,1,2025-07-22 19:47:45.096001,466.58
3900,630,22,8,2025-01-18 04:07:08.547373,2219.2
3901,734,437,7,2024-11-09 23:37:05.845916,2534.56
3902,683,461,4,2025-02-13 12:53:42.135442,1191.8
3903,698,419,3,2024-11-20 19:32:42.904453,1063.83
3904,486,208,4,2025-10-23 01:52:30.746173,1415.68
3905,415,382,2,2025-04-14 23:09:24.584338,104.1
3906,208,388,8,2025-03-04 23:45:13.667149,2773.52
3907,793,160,6,2025-10-04 19:00:12.857017,2326.68
3908,221,243,5,2025-03-08 23:14:30.874722,187.15
3909,346,80,7,2025-09-14 18:42:08.465655,853.3
3910,177,434,3,2025-11-03 16:47:50.502831,839.22
3911,659,130,2,2025-07-20 15:01:45.295436,364.82
3912,409,163,9,2025-01-25 19:38:47.682693,478.44
3913,119,324,3,2025-07-22 20:16:21.980182,1132.17
3914,664,470,7,2025-04-19 10:39:04.685336,3279.43
3915,387,162,5,2025-10-08 15:25:22.827210,2356.9
3916,854,354,5,2025-05-03 20:50:55.985619,1534.25
3917,512,73,4,2025-08-31 08:42:16.899565,1473.8
3918,294,133,7,2025-03-05 13:09:21.777671,1439.76
3919,976,351,8,2025-09-05 15:36:12.784466,387.84
3920,834,75,9,2025-10-16 00:45:01.817749,2187.9
3921,757,42,2,2025-04-19 07:17:05.715645,457.88
3922,886,390,8,2025-04-04 07:49:39.977349,3943.28
3923,565,246,1,2025-01-09 19:55:29.117448,492.01
3924,92,185,5,2024-12-02 02:17:28.405085,621.45
3925,333,14,5,2025-01-04 18:54:55.730603,2065.9
3926,5,374,1,2025-04-04 05:18:45.271705,367.68
3927,660,31,6,2025-10-18 12:04:01.046221,2221.62
3928,404,342,6,2024-12-06 21:05:10.119071,2601.12
3929,33,228,8,2024-12-19 03:51:02.643251,3116.88
3930,56,177,7,2025-10-20 19:10:44.354620,2357.74
3931,833,362,3,2025-09-17 17:30:34.716222,1094.73
3932,5,26,8,2024-11-21 19:32:14.178753,567.92
3933,35,345,5,2025-09-30 16:51:44.252954,2330.65
3934,516,399,9,2025-09-18 20:04:19.439003,1787.94
3935,33,408,2,2025-03-04 11:58:46.521119,101.6
3936,304,344,9,2025-10-04 20:10:56.313751,3469.14
3937,776,13,9,2025-07-08 22:55:08.586760,500.4
3938,537,5,7,2025-10-21 04:27:54.493625,481.39
3939,429,443,1,2025-05-26 02:21:55.237927,415.61
3940,322,116,3,2025-05-09 05:27:55.765963,1313.88
3941,180,199,8,2025-08-05 14:52:25.540877,754.16
3942,940,369,7,2025-07-20 11:15:58.818499,1413.02
3943,268,493,3,2025-05-13 09:01:20.895307,916.95
3944,319,69,4,2025-08-04 03:33:38.050587,625.04
3945,12,370,5,2025-02-13 18:56:46.079713,1055.3
3946,289,150,8,2025-03-31 22:26:47.149879,2699.44
3947,272,200,8,2024-12-15 05:55:09.058000,188.64
3948,152,449,9,2025-01-01 02:08:35.630299,3064.32
3949,732,344,8,2025-01-31 07:30:11.720386,3083.68
3950,522,495,6,2025-02-27 08:25:10.966759,2290.92
3951,717,428,2,2025-10-26 01:36:41.770110,746.44
3952,420,172,4,2025-05-09 20:26:35.453273,589.4
3953,655,356,3,2025-05-30 14:19:12.297122,178.35
3954,452,75,9,2025-09-16 22:40:01.682873,2187.9
3955,844,129,9,2025-08-07 22:42:07.136637,3270.15
3956,529,19,5,2025-09-07 22:16:21.000985,914.8
3957,22,10,1,2025-08-22 14:20:32.840649,478.01
3958,722,293,6,2025-05-29 13:18:27.796159,2770.86
3959,976,383,9,2025-06-28 17:15:13.969929,133.02
3960,115,258,3,2024-11-07 04:17:22.457262,408.96
3961,895,315,7,2024-11-08 21:01:34.174712,483.98
3962,371,162,6,2025-07-11 23:39:44.520825,2828.28
3963,734,370,2,2024-12-19 03:42:24.309362,422.12
3964,360,103,7,2025-02-20 09:16:37.928555,3463.6
3965,224,78,1,2025-03-03 18:35:51.418671,421.48
3966,999,406,8,2025-02-22 17:10:36.865448,1143.2
3967,818,342,5,2025-03-06 13:18:18.960759,2167.6
3968,789,216,1,2025-08-04 20:50:37.197551,258.83
3969,46,240,3,2025-01-18 01:39:22.951906,897.6
3970,883,378,7,2025-03-16 07:30:16.231908,1413.58
3971,581,456,8,2025-05-10 13:53:01.473931,1581.12
3972,697,212,7,2025-04-11 00:04:40.000748,846.02
3973,519,167,5,2025-01-22 12:28:51.944582,508.5
3974,501,416,7,2025-01-24 08:18:03.809373,367.5
3975,418,198,1,2025-01-15 20:30:09.875407,273.53
3976,79,333,6,2025-01-24 22:41:45.916173,2245.5
3977,322,23,3,2025-03-31 11:39:53.507272,1052.16
3978,90,473,1,2025-09-18 16:33:07.017661,97.5
3979,103,379,4,2025-07-29 02:37:00.742265,1105.76
3980,182,281,4,2024-12-31 01:06:12.259693,1318.96
3981,784,451,8,2025-09-25 12:09:51.963736,1431.36
3982,708,231,2,2025-08-30 14:02:15.684654,824.62
3983,235,438,3,2025-01-22 18:57:13.686075,1411.44
3984,100,68,6,2024-12-07 19:30:12.016278,413.34
3985,309,264,3,2025-02-27 03:50:30.604946,1207.08
3986,119,350,9,2025-08-30 21:02:17.587898,2015.28
3987,323,78,8,2025-06-06 10:58:12.079146,3371.84
3988,890,7,3,2025-03-07 07:39:14.819511,377.22
3989,979,493,4,2025-04-18 22:54:48.513596,1222.6
3990,894,418,9,2025-04-21 19:10:03.384311,2345.31
3991,20,267,5,2025-01-02 00:11:42.014342,2224.6
3992,264,343,2,2025-07-11 08:06:11.067738,451.8
3993,227,339,3,2025-08-29 11:46:46.209967,949.5
3994,133,297,8,2025-04-15 00:17:01.382965,3162.96
3995,277,143,4,2025-10-08 01:57:42.406729,992.32
3996,340,408,4,2025-06-07 17:50:14.565795,203.2
3997,563,84,7,2024-12-15 14:54:16.605919,872.41
3998,345,134,4,2025-05-29 14:16:01.572262,183.64
3999,927,489,8,2025-07-30 03:25:32.624072,2288.8
4000,680,133,9,2025-06-17 13:21:46.126882,1851.12
4001,985,412,8,2025-10-26 06:28:39.112710,3456.64
4002,760,332,5,2025-08-29 04:36:18.558862,1025.0
4003,861,2,8,2025-09-27 00:51:17.722454,3848.8
4004,81,337,5,2025-09-22 20:04:29.169967,1571.3
4005,298,400,4,2025-05-14 17:40:27.961584,1672.48
4006,43,403,4,2024-12-12 04:16:18.595648,1669.16
4007,442,359,3,2025-10-27 14:56:56.921379,478.32
4008,928,175,6,2025-08-23 04:39:20.700162,1884.48
4009,408,255,3,2025-09-19 04:21:39.546423,126.99
4010,125,499,8,2025-10-06 22:43:42.241050,2234.4
4011,815,177,2,2025-07-07 05:09:31.601528,673.64
4012,223,372,2,2025-08-03 23:54:52.668227,362.44
4013,614,261,8,2024-12-17 16:38:23.411876,3274.72
4014,855,66,6,2025-09-15 01:15:17.515029,2369.04
4015,441,470,3,2025-03-29 22:54:12.293691,1405.47
4016,338,500,6,2024-12-03 14:27:04.564705,931.68
4017,588,131,7,2024-12-05 11:54:12.605491,2005.43
4018,729,116,9,2025-09-28 02:42:57.186048,3941.64
4019,953,267,2,2024-12-26 17:10:23.229846,889.84
4020,743,456,4,2025-09-25 23:07:37.991514,790.56
4021,423,339,5,2025-09-30 15:29:18.641836,1582.5
4022,951,251,8,2025-02-22 21:40:29.715075,3875.6
4023,86,398,8,2025-06-10 04:22:33.672098,285.2
4024,735,28,9,2025-02-09 20:12:09.572331,355.32
4025,11,269,6,2025-02-25 13:04:38.521623,1994.4
4026,317,264,8,2025-01-27 06:43:22.573539,3218.88
4027,543,236,4,2024-12-13 05:07:31.105317,57.08
4028,477,16,3,2025-06-13 03:26:29.756951,1225.77
4029,728,146,5,2025-10-27 02:24:39.143952,2082.25
4030,185,408,9,2025-05-19 10:11:28.668417,457.2
4031,934,169,5,2025-05-03 04:36:10.235940,815.5
4032,114,180,1,2025-01-31 01:36:21.253859,473.33
4033,921,328,2,2024-12-06 04:56:15.730995,472.5
4034,464,425,2,2024-12-17 21:52:40.537826,597.08
4035,927,68,8,2025-02-21 00:19:25.864141,551.12
4036,247,421,7,2025-05-13 00:10:31.994681,468.23
4037,278,486,8,2025-06-18 05:03:11.065248,666.32
4038,501,411,5,2024-12-07 15:12:49.943635,1595.55
4039,767,119,5,2025-09-05 08:09:55.504146,329.8
4040,401,84,2,2025-05-10 03:39:53.851864,249.26
4041,747,324,1,2025-07-15 18:29:30.069193,377.39
4042,664,84,5,2025-01-23 00:08:57.349602,623.15
4043,600,296,6,2025-01-07 09:08:47.879406,1309.26
4044,665,135,4,2025-01-26 17:02:48.185519,1012.92
4045,368,130,5,2024-11-17 01:35:18.483270,912.05
4046,401,234,5,2025-05-22 20:22:59.124289,1961.7
4047,565,132,1,2025-10-17 16:18:08.129452,350.42
4048,86,302,3,2025-03-31 11:51:24.376075,668.04
4049,644,313,8,2025-02-13 10:02:57.853434,1329.52
4050,227,371,8,2025-01-25 19:43:49.811889,1172.0
4051,589,238,3,2024-12-19 12:12:02.101666,993.15
4052,342,317,2,2025-06-12 12:19:44.779934,898.9
4053,255,411,6,2025-02-13 00:55:50.862767,1914.66
4054,408,340,6,2025-07-24 11:49:20.527234,2348.94
4055,629,142,9,2025-02-26 08:29:48.650482,892.8
4056,951,378,2,2025-05-21 17:09:08.416123,403.88
4057,865,135,2,2025-07-27 06:35:39.992020,506.46
4058,532,147,3,2025-09-20 05:46:33.643000,127.59
4059,65,311,4,2024-12-03 02:59:18.702797,1404.08
4060,841,365,6,2024-12-19 09:43:41.268571,2322.12
4061,518,206,8,2024-12-02 18:15:46.277743,3343.52
4062,814,214,7,2025-05-02 07:45:28.762455,2963.66
4063,235,361,9,2024-12-21 17:12:52.889975,2762.64
4064,589,268,7,2025-01-24 12:59:55.656948,3231.9
4065,611,154,2,2025-06-20 23:50:58.537259,116.88
4066,672,437,2,2025-05-18 03:25:56.584108,724.16
4067,980,325,4,2025-06-09 02:57:30.784546,1809.88
4068,80,71,1,2025-04-28 03:44:50.905973,239.71
4069,521,371,5,2024-11-19 15:20:44.022702,732.5
4070,907,137,6,2025-03-20 13:06:25.186149,1000.32
4071,233,269,6,2025-09-09 11:10:58.517840,1994.4
4072,227,456,9,2025-02-18 05:20:51.196208,1778.76
4073,795,303,6,2025-06-16 05:35:05.323940,724.62
4074,153,423,7,2025-06-13 01:14:59.201550,1376.41
4075,906,351,5,2024-12-21 13:23:22.707040,242.4
4076,12,173,4,2025-04-25 03:34:46.611792,136.48
4077,126,203,4,2025-07-14 21:57:42.556841,227.72
4078,633,415,4,2025-10-20 13:27:12.243057,452.2
4079,678,283,4,2025-09-27 16:23:03.122252,1665.76
4080,605,247,1,2025-07-02 01:53:11.886220,186.97
4081,432,340,3,2025-11-01 05:59:53.372670,1174.47
4082,972,318,4,2025-07-03 08:02:26.833782,1402.76
4083,625,403,4,2025-03-03 02:35:18.875707,1669.16
4084,530,329,8,2025-04-17 20:48:30.187957,707.68
4085,300,246,8,2025-10-22 09:22:07.780081,3936.08
4086,899,462,7,2025-02-28 16:11:06.616096,955.43
4087,112,81,4,2024-12-01 08:06:12.013705,1320.6
4088,471,432,3,2025-07-17 00:44:11.571010,194.82
4089,75,6,4,2025-09-24 20:09:30.984478,1632.2
4090,779,11,8,2024-11-16 10:42:31.376405,428.96
4091,79,352,9,2025-03-17 18:45:02.354253,743.76
4092,706,248,6,2025-04-09 12:00:53.004534,982.32
4093,912,450,6,2025-01-10 03:00:08.417296,1556.04
4094,723,499,1,2025-03-18 22:56:15.051089,279.3
4095,715,116,3,2025-03-01 02:12:17.150145,1313.88
4096,656,150,1,2025-06-10 21:58:48.195553,337.43
4097,248,119,1,2024-11-22 08:07:40.468070,65.96
4098,325,148,2,2025-08-29 11:02:14.227783,626.72
4099,153,116,2,2025-06-03 09:33:40.940004,875.92
4100,309,419,4,2025-03-08 21:37:39.886490,1418.44
4101,648,13,9,2025-06-02 02:19:56.857802,500.4
4102,878,61,9,2025-01-17 04:18:03.967578,1509.48
4103,579,122,9,2024-11-24 03:56:42.505679,1439.73
4104,543,91,3,2025-10-01 02:40:40.283874,1080.48
4105,310,307,1,2025-03-04 11:21:03.302767,228.29
4106,224,365,7,2025-06-11 00:25:01.271272,2709.14
4107,363,43,3,2025-03-15 17:41:59.107056,755.73
4108,448,37,4,2025-02-26 21:11:46.191090,84.24
4109,257,432,7,2025-09-23 05:12:40.655707,454.58
4110,419,490,3,2025-05-10 06:05:37.977062,224.97
4111,446,172,2,2025-09-04 00:39:52.103957,294.7
4112,211,269,1,2024-11-28 10:40:43.244378,332.4
4113,996,245,8,2025-03-29 09:36:08.466189,3206.24
4114,529,379,5,2025-04-15 15:16:09.888501,1382.2
4115,312,67,7,2025-04-05 21:38:36.524556,166.32
4116,532,176,5,2025-05-05 02:54:14.794120,1680.45
4117,405,368,3,2025-11-06 10:53:52.625112,705.57
4118,743,100,9,2024-12-08 19:39:23.252891,2787.12
4119,320,75,8,2025-06-20 12:50:30.085794,1944.8
4120,926,61,1,2025-03-25 06:52:58.278665,167.72
4121,993,190,7,2025-05-08 10:39:55.976414,3002.93
4122,926,430,1,2025-03-06 19:14:11.342878,340.44
4123,5,309,4,2025-05-27 23:36:13.970292,1471.12
4124,391,120,3,2024-12-05 17:40:04.625582,1418.19
4125,379,153,8,2025-08-08 19:17:52.664039,1080.48
4126,591,136,8,2025-06-11 00:01:09.150038,3478.08
4127,388,96,3,2025-10-07 08:52:26.069499,1320.06
4128,66,411,2,2025-08-01 17:41:23.614872,638.22
4129,532,413,8,2025-02-20 03:12:19.035250,3140.32
4130,160,311,4,2025-09-03 18:36:12.863031,1404.08
4131,629,146,9,2025-06-16 18:20:07.321832,3748.05
4132,867,366,2,2025-10-20 18:50:40.173693,274.46
4133,625,402,9,2025-07-20 23:32:37.864723,3639.06
4134,854,112,2,2025-03-07 10:01:04.081010,61.52
4135,914,391,9,2025-09-03 15:49:37.486762,2137.23
4136,270,27,3,2025-08-21 06:07:06.417883,638.82
4137,45,9,4,2025-10-17 12:32:03.096573,1451.04
4138,524,449,5,2024-12-08 08:27:51.154842,1702.4
4139,768,165,9,2025-06-17 18:49:47.092213,4225.86
4140,304,96,9,2025-01-17 16:56:31.061676,3960.18
4141,63,192,1,2025-07-29 13:08:12.822977,32.41
4142,705,148,5,2024-12-06 11:30:14.955442,1566.8
4143,43,340,9,2025-04-23 07:54:48.500237,3523.41
4144,272,322,3,2025-07-25 14:45:29.022576,825.0
4145,412,328,7,2025-06-22 03:04:45.350783,1653.75
4146,346,302,6,2025-01-01 13:25:27.142844,1336.08
4147,117,393,2,2025-10-15 05:27:51.479793,826.76
4148,193,417,5,2025-06-10 17:02:10.439614,2429.15
4149,863,255,2,2024-11-16 00:56:14.800957,84.66
4150,24,188,9,2025-01-18 14:01:16.965923,2520.45
4151,627,316,8,2025-05-25 02:21:37.233006,843.12
4152,824,431,3,2025-09-25 08:09:32.091806,532.92
4153,99,413,4,2025-03-20 02:07:23.761786,1570.16
4154,768,280,6,2024-12-14 07:17:49.801457,2467.38
4155,766,432,7,2025-07-19 08:06:15.255903,454.58
4156,342,50,4,2025-04-22 14:08:30.892822,1420.72
4157,505,294,5,2025-01-31 09:36:53.509676,1596.65
4158,669,207,1,2025-07-18 11:23:28.925682,47.72
4159,652,450,9,2024-11-18 09:11:03.675010,2334.06
4160,455,154,1,2025-05-17 04:46:44.180173,58.44
4161,89,115,3,2025-03-13 12:46:23.587000,829.02
4162,595,387,7,2025-03-03 08:13:37.399308,1424.92
4163,237,257,2,2025-07-30 06:32:19.189965,485.08
4164,798,118,7,2024-11-20 07:50:20.295664,1877.47
4165,460,229,1,2025-08-30 03:13:39.119782,277.36
4166,750,132,9,2025-01-14 01:11:37.426122,3153.78
4167,188,106,2,2025-08-12 08:03:20.841394,571.14
4168,831,449,7,2025-10-07 03:38:41.765919,2383.36
4169,335,465,5,2025-04-20 19:10:57.058091,2401.35
4170,401,71,9,2025-06-14 04:09:31.346173,2157.39
4171,219,120,3,2025-01-29 10:11:50.637395,1418.19
4172,521,119,2,2024-11-19 20:57:22.886554,131.92
4173,549,473,2,2025-06-30 00:43:29.894561,195.0
4174,4,125,8,2025-02-08 08:43:58.184552,3490.24
4175,195,120,1,2025-03-27 16:43:17.834196,472.73
4176,363,187,1,2025-02-06 19:23:23.613370,213.64
4177,445,313,4,2025-04-01 15:14:45.903846,664.76
4178,376,474,6,2024-12-14 16:59:31.463713,2897.82
4179,265,427,3,2025-04-28 07:47:35.251869,964.71
4180,575,337,8,2025-05-03 03:21:54.694615,2514.08
4181,808,43,5,2025-04-27 17:41:23.895613,1259.55
4182,155,292,4,2024-12-03 20:22:03.607735,416.16
4183,370,315,4,2025-09-10 23:02:05.491193,276.56
4184,110,458,5,2025-11-04 22:28:54.303165,945.7
4185,351,340,4,2025-08-04 14:13:05.621828,1565.96
4186,750,426,3,2025-08-26 08:21:51.166110,731.94
4187,523,105,7,2025-04-12 03:35:25.385652,193.83
4188,754,57,4,2025-01-13 12:52:16.657282,102.36
4189,77,239,5,2025-10-14 23:22:59.107058,816.65
4190,332,146,2,2025-03-26 09:19:21.351499,832.9
4191,272,154,7,2025-04-16 07:50:54.726531,409.08
4192,249,231,7,2025-10-25 20:50:58.995445,2886.17
4193,542,246,4,2025-08-19 10:18:03.450661,1968.04
4194,443,263,8,2025-03-05 15:10:17.405118,3485.84
4195,563,493,3,2025-06-26 01:07:23.876202,916.95
4196,101,397,6,2025-08-28 09:36:31.033782,244.2
4197,94,464,8,2025-05-04 02:05:55.730832,853.92
4198,517,37,9,2025-04-14 09:31:04.600907,189.54
4199,282,321,6,2025-10-01 22:37:41.265672,1908.24
4200,120,214,8,2024-12-13 10:59:05.472588,3387.04
4201,137,267,9,2025-03-06 06:32:05.572613,4004.28
4202,574,254,8,2025-07-09 12:55:01.938855,3300.64
4203,764,268,6,2025-08-21 22:04:10.517169,2770.2
4204,680,193,8,2025-08-14 22:13:50.544150,1364.8
4205,694,301,3,2025-06-29 22:59:27.993860,282.84
4206,302,130,7,2025-07-31 00:03:04.882525,1276.87
4207,673,278,3,2024-12-27 15:17:45.905974,749.97
4208,585,264,4,2025-08-26 10:49:56.509085,1609.44
4209,352,42,3,2025-06-08 04:09:53.247020,686.82
4210,150,317,7,2025-10-25 03:30:31.902771,3146.15
4211,675,276,5,2025-07-26 10:09:12.937329,2211.0
4212,607,63,1,2025-06-17 00:56:02.011095,362.28
4213,213,57,2,2025-02-28 04:43:57.412176,51.18
4214,626,98,3,2025-10-05 03:50:18.670840,122.07
4215,370,454,4,2025-04-08 23:42:05.454369,1304.08
4216,637,448,2,2025-05-03 21:37:06.162089,850.14
4217,887,230,1,2025-08-25 07:58:18.266299,119.44
4218,327,457,8,2025-09-29 09:54:06.250455,1801.68
4219,369,313,6,2025-09-13 05:31:54.148092,997.14
4220,52,395,3,2024-11-11 07:24:09.199780,248.19
4221,140,26,1,2025-06-02 05:25:50.531679,70.99
4222,678,373,3,2025-07-31 15:27:25.291332,1378.68
4223,940,388,3,2025-11-04 02:35:38.341531,1040.07
