id,cliente_id,produto_id,quantidade,data_venda,valor_total,margem_lucro,mes_venda
3571,630,229,1,2025-09-30 14:48:38.996912,467.59,93.518,2025-09
3572,496,383,4,2025-06-28 12:16:12.206087,976.76,195.352,2025-06
3573,783,190,8,2025-04-23 23:23:47.134130,143.68,28.736000000000004,2025-04
3574,634,61,6,2025-11-06 03:19:16.947231,2919.84,583.9680000000001,2025-11
3575,244,309,6,2025-06-09 17:52:15.361679,2583.36,516.672,2025-06
3576,689,85,4,2024-12-09 06:23:42.255968,404.76,80.952,2024-12
3577,509,141,6,2025-07-01 23:35:50.043156,401.70000000000005,80.34000000000002,2025-07
3578,895,485,8,2025-04-21 05:53:26.026591,3291.04,658.2080000000001,2025-04
3579,460,460,8,2024-12-11 20:12:48.627706,1718.16,343.63200000000006,2024-12
3580,68,478,7,2025-11-06 10:27:32.012872,3092.67,618.5340000000001,2025-11
3581,778,259,7,2025-06-08 14:54:38.384016,2571.17,514.234,2025-06
3582,298,438,6,2025-10-25 19:59:54.332513,477.0,95.4,2025-10
3583,819,340,4,2024-12-28 10:42:38.068346,966.28,193.256,2024-12
3584,563,49,2,2025-06-21 18:28:25.894274,94.68,18.936000000000003,2025-06
3585,781,241,4,2025-07-04 22:24:07.117066,1613.68,322.73600000000005,2025-07
3586,26,415,5,2025-05-02 23:58:59.045612,2240.95,448.19,2025-05
3587,245,310,2,2025-09-01 17:21:44.507117,895.84,179.168,2025-09
3588,898,123,8,2025-01-30 14:12:22.288303,3411.28,682.2560000000001,2025-01
3589,498,226,5,2025-07-03 02:35:37.824309,1733.85,346.77,2025-07
3590,153,416,9,2025-05-07 05:10:44.145382,4424.13,884.826,2025-05
3591,613,498,4,2025-05-29 13:40:16.446952,1586.52,317.30400000000003,2025-05
3592,944,6,6,2025-02-02 08:55:02.172179,605.28,121.056,2025-02
3593,702,237,2,2025-03-06 11:01:04.823146,150.74,30.148000000000003,2025-03
3594,991,115,7,2025-04-24 00:43:09.012497,1942.92,388.58400000000006,2025-04
3595,265,244,7,2025-06-02 12:32:49.144140,1938.7900000000002,387.75800000000004,2025-06
3596,106,143,5,2025-08-18 09:57:06.560967,1812.8999999999999,362.58,2025-08
3597,932,108,2,2025-08-18 15:30:00.499861,196.7,39.34,2025-08
3598,496,486,2,2025-07-21 09:26:11.314196,457.46,91.492,2025-07
3599,275,412,9,2025-07-21 01:14:27.999930,4482.2699999999995,896.454,2025-07
3600,81,395,7,2025-09-28 14:42:27.349477,2785.3700000000003,557.0740000000001,2025-09
3601,171,498,4,2025-07-27 09:29:54.716067,1586.52,317.30400000000003,2025-07
3602,841,297,2,2025-02-22 11:04:08.478874,935.86,187.17200000000003,2025-02
3603,951,487,4,2025-02-10 20:00:28.085388,1461.52,292.30400000000003,2025-02
3604,35,244,9,2025-10-10 01:19:33.269555,2492.7300000000005,498.5460000000001,2025-10
3605,392,122,2,2025-07-05 20:26:39.702805,224.6,44.92,2025-07
3606,367,303,6,2024-12-07 02:58:09.895569,1111.02,222.204,2024-12
3607,378,169,4,2025-08-05 18:06:52.389626,1675.48,335.096,2025-08
3608,875,482,3,2025-01-05 15:53:44.389182,657.12,131.424,2025-01
3609,430,332,4,2025-01-03 10:54:26.827261,1747.52,349.504,2025-01
3610,232,206,8,2025-08-31 12:53:55.383542,2155.36,431.07200000000006,2025-08
3611,778,25,4,2025-02-24 03:51:09.206357,1745.76,349.15200000000004,2025-02
3612,840,79,8,2025-06-07 01:15:05.066346,2281.52,456.30400000000003,2025-06
3613,704,430,6,2025-02-06 19:49:56.360808,825.96,165.192,2025-02
3614,490,289,5,2024-11-08 16:44:02.090762,1725.9,345.18000000000006,2024-11
3615,645,379,1,2025-02-14 06:53:59.841839,364.65,72.92999999999999,2025-02
3616,369,43,7,2025-06-27 08:08:22.542670,86.73,17.346,2025-06
3617,459,42,1,2025-10-18 21:30:45.249186,410.07,82.01400000000001,2025-10
3618,973,201,6,2025-01-02 04:56:34.058397,1677.78,335.55600000000004,2025-01
3619,441,358,5,2025-06-17 06:30:39.793500,438.5,87.7,2025-06
3620,747,168,6,2025-02-06 16:55:38.785794,1548.48,309.696,2025-02
3621,230,470,5,2025-11-05 05:07:12.120071,1769.9,353.98,2025-11
3622,250,50,2,2025-01-15 18:17:12.180048,157.9,31.580000000000002,2025-01
3623,973,419,4,2025-02-03 13:16:21.910864,615.28,123.056,2025-02
3624,697,224,4,2024-12-29 03:17:08.953231,804.36,160.872,2024-12
3625,677,183,6,2025-08-18 05:48:31.377457,1687.92,337.58400000000006,2025-08
3626,261,150,9,2025-08-26 21:53:17.398461,3595.32,719.0640000000001,2025-08
3627,899,339,9,2025-01-21 15:20:31.818113,499.14,99.828,2025-01
3628,397,498,6,2025-10-22 20:20:08.719563,2379.7799999999997,475.95599999999996,2025-10
3629,591,131,8,2024-11-16 19:44:40.157341,1656.0,331.20000000000005,2024-11
3630,313,481,4,2024-12-14 22:18:11.988160,191.32,38.264,2024-12
3631,615,327,4,2025-03-21 20:48:42.856077,1933.2,386.64000000000004,2025-03
3632,855,28,1,2025-04-27 08:34:01.598126,90.86,18.172,2025-04
3633,858,461,5,2025-03-16 10:28:56.615160,1186.45,237.29000000000002,2025-03
3634,853,404,8,2024-11-24 08:56:18.391568,3044.88,608.976,2024-11
3635,684,116,6,2024-12-23 22:46:22.555767,2867.2200000000003,573.4440000000001,2024-12
3636,168,397,5,2025-01-10 14:52:29.172053,2345.3,469.06000000000006,2025-01
3637,618,443,9,2025-09-27 09:15:20.611607,836.73,167.346,2025-09
3638,471,137,1,2025-05-01 20:48:49.425526,497.86,99.572,2025-05
3639,56,256,2,2025-05-14 16:09:18.736900,47.24,9.448,2025-05
3640,541,60,4,2025-10-31 07:56:09.642967,560.88,112.176,2025-10
3641,903,3,8,2025-04-19 01:53:17.865563,2148.16,429.632,2025-04
3642,385,177,4,2025-05-31 03:42:37.795738,1802.12,360.424,2025-05
3643,30,350,9,2025-04-23 03:40:10.683918,3680.0099999999998,736.002,2025-04
3644,679,222,7,2025-04-04 14:21:41.505670,925.1899999999999,185.038,2025-04
3645,924,471,7,2025-01-03 02:30:53.495092,1185.24,237.048,2025-01
3646,197,22,9,2025-08-19 16:00:17.073580,394.11,78.822,2025-08
3647,908,244,7,2025-03-11 14:29:30.188178,1938.7900000000002,387.75800000000004,2025-03
3648,921,171,6,2025-09-03 09:37:13.600043,1731.12,346.224,2025-09
3649,140,318,8,2025-03-06 14:53:27.092292,298.48,59.696000000000005,2025-03
3650,74,461,7,2025-08-13 14:52:12.000225,1661.03,332.206,2025-08
3651,398,54,6,2025-02-18 00:48:45.628599,730.38,146.076,2025-02
3652,558,238,1,2024-12-31 16:40:09.912490,287.77,57.554,2024-12
3653,536,47,4,2025-07-27 03:58:28.640070,261.52,52.304,2025-07
3654,986,358,1,2025-05-26 04:12:08.245680,87.7,17.540000000000003,2025-05
3655,864,423,3,2025-05-28 14:12:30.905642,1433.97,286.79400000000004,2025-05
3656,571,399,2,2024-12-08 22:26:07.443420,277.94,55.588,2024-12
3657,267,11,7,2025-08-29 03:17:12.369255,529.9699999999999,105.99399999999999,2025-08
3658,977,481,2,2025-08-29 16:35:16.483892,95.66,19.132,2025-08
3659,62,406,7,2024-12-15 03:09:07.816859,2141.2999999999997,428.26,2024-12
3660,857,102,1,2025-06-23 15:13:56.627717,363.73,72.74600000000001,2025-06
3661,411,299,7,2025-06-29 05:24:49.683494,1289.47,257.894,2025-06
3662,123,55,7,2024-11-21 04:34:46.050013,1276.8,255.36,2024-11
3663,494,220,6,2025-03-25 16:52:23.015506,1676.52,335.30400000000003,2025-03
3664,592,367,9,2025-04-05 23:32:03.372035,508.14,101.628,2025-04
3665,850,334,3,2025-01-03 03:00:09.086017,556.77,111.354,2025-01
3666,434,101,5,2025-01-01 17:00:40.901218,1271.3,254.26,2025-01
3667,809,476,3,2025-02-08 15:26:30.491686,50.22,10.044,2025-02
3668,743,307,8,2024-12-25 11:09:19.169736,852.96,170.592,2024-12
3669,73,436,2,2025-10-13 02:36:16.026532,880.46,176.092,2025-10
3670,861,156,7,2025-09-24 17:34:39.359375,3338.44,667.6880000000001,2025-09
3671,855,214,6,2025-03-13 10:51:21.722062,1932.1799999999998,386.436,2025-03
3672,920,243,3,2025-05-02 00:31:56.348829,406.91999999999996,81.384,2025-05
3673,196,411,1,2025-05-29 01:16:17.205711,256.03,51.205999999999996,2025-05
3674,331,60,3,2024-11-28 07:53:38.316003,420.65999999999997,84.132,2024-11
3675,123,111,5,2025-02-03 05:38:10.409884,1521.25,304.25,2025-02
3676,758,89,8,2025-09-26 08:11:59.462787,3025.68,605.136,2025-09
3677,545,311,2,2025-01-30 14:04:30.561277,424.98,84.99600000000001,2025-01
3678,370,244,7,2024-11-09 22:33:49.324503,1938.7900000000002,387.75800000000004,2024-11
3679,14,444,5,2025-04-23 23:54:16.846508,2019.95,403.99,2025-04
3680,130,136,8,2025-09-21 09:51:45.730607,1515.68,303.136,2025-09
3681,346,464,9,2025-01-31 15:26:56.773741,1373.22,274.644,2025-01
3682,842,83,1,2024-11-10 05:03:35.910617,65.16,13.032,2024-11
3683,457,188,4,2025-03-19 21:36:50.940221,1453.24,290.648,2025-03
3684,365,97,3,2024-11-08 20:07:03.100491,243.42000000000002,48.684000000000005,2024-11
3685,30,130,2,2025-07-23 03:40:12.415669,732.02,146.404,2025-07
3686,207,285,6,2025-04-15 01:51:58.270252,2777.52,555.504,2025-04
3687,131,192,1,2025-01-23 07:20:18.924067,150.88,30.176000000000002,2025-01
3688,516,421,5,2025-01-30 03:30:54.001090,1633.85,326.77,2025-01
3689,412,434,2,2025-10-04 15:20:44.112153,715.56,143.112,2025-10
3690,195,25,2,2025-02-01 05:00:36.604733,872.88,174.57600000000002,2025-02
3691,198,449,3,2025-06-21 16:23:59.828510,412.23,82.44600000000001,2025-06
3692,322,344,6,2025-06-30 11:51:25.948179,2304.06,460.812,2025-06
3693,611,498,4,2025-03-21 14:04:39.720138,1586.52,317.30400000000003,2025-03
3694,979,470,2,2025-08-30 00:59:44.665533,707.96,141.592,2025-08
3695,872,226,5,2025-07-03 23:19:56.525077,1733.85,346.77,2025-07
3696,718,28,8,2025-03-12 18:12:51.945295,726.88,145.376,2025-03
3697,399,114,3,2025-09-23 14:15:06.360466,1395.84,279.168,2025-09
3698,230,246,3,2024-11-24 20:57:17.281223,208.77,41.754000000000005,2024-11
3699,606,302,6,2024-12-21 05:10:53.921557,1466.28,293.25600000000003,2024-12
3700,711,445,2,2024-11-10 11:28:49.884969,436.38,87.27600000000001,2024-11
3701,585,229,5,2024-11-29 05:10:52.632661,2337.95,467.59,2024-11
3702,173,151,1,2025-04-10 05:34:09.745322,92.38,18.476,2025-04
3703,55,230,2,2025-10-29 15:50:42.379952,333.44,66.688,2025-10
3704,352,37,9,2025-10-20 05:55:47.528958,3366.72,673.344,2025-10
3705,902,258,9,2025-03-20 09:05:29.703355,3344.58,668.916,2025-03
3706,681,72,7,2025-07-14 18:09:22.919300,2158.31,431.66200000000003,2025-07
3707,693,379,9,2025-06-16 16:18:45.124007,3281.85,656.37,2025-06
3708,484,111,5,2025-07-15 15:26:56.551466,1521.25,304.25,2025-07
3709,766,324,1,2025-03-29 22:45:07.698931,357.41,71.48200000000001,2025-03
3710,816,214,4,2025-03-15 16:36:30.638574,1288.12,257.62399999999997,2025-03
3711,712,433,3,2025-02-27 01:54:15.847246,781.5,156.3,2025-02
3712,413,275,3,2024-11-23 04:22:58.232894,636.27,127.254,2024-11
3713,195,278,9,2025-01-06 04:27:24.229326,2602.53,520.5060000000001,2025-01
3714,156,341,1,2025-03-13 06:04:42.328921,332.77,66.554,2025-03
3715,886,496,4,2025-04-04 23:53:17.097887,1040.56,208.112,2025-04
3716,546,351,5,2025-06-28 15:31:19.225488,312.45,62.49,2025-06
3717,380,172,9,2024-11-26 10:20:25.493778,2855.7000000000003,571.1400000000001,2024-11
3718,76,469,1,2025-05-01 12:20:14.589805,26.31,5.2620000000000005,2025-05
3719,205,417,8,2024-12-16 16:48:37.055305,2209.36,441.87200000000007,2024-12
3720,683,226,7,2025-09-30 14:47:49.569172,2427.39,485.478,2025-09
3721,217,200,9,2025-09-18 09:06:02.292503,2639.16,527.832,2025-09
3722,208,292,5,2025-03-23 10:11:43.581067,1559.1499999999999,311.83,2025-03
3723,610,350,8,2024-12-29 06:12:45.555236,3271.12,654.224,2024-12
3724,984,303,7,2025-09-07 16:20:46.724962,1296.1899999999998,259.238,2025-09
3725,509,97,5,2025-07-05 06:39:37.358405,405.7,81.14,2025-07
3726,553,1,6,2025-02-13 00:21:51.450430,473.04,94.608,2025-02
3727,54,431,8,2024-11-11 12:56:28.037133,1995.52,399.10400000000004,2024-11
3728,523,377,1,2025-06-17 15:21:16.735345,301.31,60.262,2025-06
3729,505,71,1,2025-08-29 17:39:34.805426,408.37,81.674,2025-08
3730,922,282,6,2025-02-15 16:17:55.153325,361.14,72.228,2025-02
3731,400,175,6,2025-08-18 17:23:35.922620,783.06,156.612,2025-08
3732,868,31,8,2025-04-01 22:02:13.308267,1540.8,308.16,2025-04
3733,818,247,2,2025-06-02 22:35:38.682205,197.62,39.524,2025-06
3734,94,346,6,2025-06-11 17:58:57.272273,2054.82,410.96400000000006,2025-06
3735,769,259,6,2024-11-09 14:26:19.791607,2203.86,440.77200000000005,2024-11
3736,352,95,5,2025-03-14 23:57:48.333021,937.1500000000001,187.43000000000004,2025-03
3737,469,484,2,2024-11-22 07:58:15.538533,647.66,129.532,2024-11
3738,138,398,3,2024-12-29 02:43:37.331584,805.0500000000001,161.01000000000002,2024-12
3739,199,337,9,2024-11-18 10:39:55.545847,3870.63,774.1260000000001,2024-11
3740,358,43,9,2025-08-03 01:11:45.908431,111.51,22.302000000000003,2025-08
3741,340,273,8,2025-09-25 21:38:16.023321,3245.44,649.0880000000001,2025-09
3742,940,331,3,2025-03-20 07:17:02.202069,412.77,82.554,2025-03
3743,39,429,7,2025-11-01 14:39:48.797854,3126.5499999999997,625.31,2025-11
3744,234,24,5,2025-03-14 07:44:19.526200,2057.2999999999997,411.46,2025-03
3745,271,407,5,2025-04-04 19:12:13.953033,821.8000000000001,164.36,2025-04
3746,785,334,6,2025-11-02 21:04:09.134570,1113.54,222.708,2025-11
3747,416,225,7,2025-07-13 07:44:47.721720,809.62,161.924,2025-07
3748,454,58,3,2025-02-14 11:47:30.132624,505.23,101.046,2025-02
3749,117,14,4,2025-03-28 19:53:46.771155,590.0,118.0,2025-03
3750,596,167,8,2025-06-09 06:57:18.909921,482.48,96.49600000000001,2025-06
3751,102,52,7,2025-09-02 17:27:30.525434,847.0,169.4,2025-09
3752,27,139,9,2025-09-27 20:29:19.856752,860.49,172.098,2025-09
3753,338,191,4,2025-10-14 03:13:44.396709,1968.0,393.6,2025-10
3754,81,135,6,2025-08-12 10:08:43.079439,255.06,51.012,2025-08
3755,596,445,3,2025-06-14 02:34:47.592371,654.5699999999999,130.914,2025-06
3756,686,49,4,2025-03-14 01:59:53.561504,189.36,37.87200000000001,2025-03
3757,218,397,1,2025-08-07 16:06:00.870458,469.06,93.81200000000001,2025-08
3758,607,98,6,2024-12-31 10:33:16.475507,2982.66,596.532,2024-12
3759,184,247,8,2025-02-06 18:22:06.409511,790.48,158.096,2025-02
3760,66,472,3,2024-11-22 06:43:00.389766,209.67000000000002,41.934000000000005,2024-11
3761,282,355,5,2024-11-07 06:58:39.254698,1299.3000000000002,259.86000000000007,2024-11
3762,189,76,3,2025-03-17 15:15:06.864291,1420.68,284.136,2025-03
3763,137,464,1,2025-04-30 07:15:40.388244,152.58,30.516000000000005,2025-04
3764,705,405,2,2025-07-20 21:01:26.022580,706.18,141.236,2025-07
3765,474,9,7,2025-03-30 03:50:19.032685,1877.75,375.55,2025-03
3766,517,18,1,2025-01-29 21:33:59.972257,407.78,81.556,2025-01
3767,7,117,2,2024-12-14 17:57:03.097962,497.2,99.44,2024-12
3768,485,174,2,2025-02-14 20:22:55.161235,37.92,7.5840000000000005,2025-02
3769,748,482,5,2025-08-09 19:56:45.012725,1095.2,219.04000000000002,2025-08
3770,10,157,8,2025-09-30 14:42:51.366404,2207.36,441.47200000000004,2025-09
3771,360,337,5,2025-10-24 07:49:01.269305,2150.35,430.07,2025-10
3772,579,231,2,2025-03-15 18:32:47.500350,338.94,67.788,2025-03
3773,409,261,4,2025-02-20 05:27:27.586401,47.48,9.496,2025-02
3774,642,381,2,2025-04-26 09:29:09.174240,346.48,69.296,2025-04
3775,802,100,6,2025-03-10 13:58:04.638833,127.85999999999999,25.572,2025-03
3776,811,41,3,2024-12-19 18:56:34.800334,1488.84,297.768,2024-12
3777,569,230,6,2024-11-11 08:53:34.122229,1000.3199999999999,200.064,2024-11
3778,628,485,8,2025-06-15 09:53:34.907792,3291.04,658.2080000000001,2025-06
3779,257,332,4,2025-04-01 10:47:37.410303,1747.52,349.504,2025-04
3780,197,283,7,2024-11-26 20:25:38.701756,1305.5,261.1,2024-11
3781,490,43,5,2024-12-20 18:51:15.832581,61.95,12.39,2024-12
3782,818,284,7,2025-02-02 13:34:08.093636,532.4200000000001,106.48400000000002,2025-02
3783,756,125,5,2024-11-17 04:15:36.831941,525.3499999999999,105.07,2024-11
3784,609,347,3,2025-01-12 13:47:06.395787,488.84999999999997,97.77,2025-01
3785,815,48,1,2025-05-11 04:14:53.442770,460.34,92.068,2025-05
3786,993,181,8,2024-12-15 23:19:49.311590,1282.32,256.464,2024-12
3787,279,449,9,2025-04-24 09:02:13.032423,1236.69,247.33800000000002,2025-04
3788,931,65,2,2025-02-08 12:47:55.974413,690.56,138.112,2025-02
3789,159,290,3,2025-02-09 17:04:01.556304,529.02,105.804,2025-02
3790,669,37,3,2025-03-14 20:00:59.582581,1122.24,224.448,2025-03
3791,239,260,6,2025-06-29 10:49:25.177770,2607.18,521.436,2025-06
3792,237,252,4,2024-12-20 02:25:14.443516,358.96,71.792,2024-12
3793,516,380,2,2024-11-19 17:03:43.368569,325.96,65.192,2024-11
3794,498,148,9,2024-12-02 10:05:35.626297,2967.84,593.5680000000001,2024-12
3795,726,490,5,2025-02-10 03:48:29.948092,2324.35,464.87,2025-02
3796,120,111,7,2025-03-03 06:32:34.334966,2129.75,425.95000000000005,2025-03
3797,874,399,7,2025-01-01 08:40:08.718585,972.79,194.558,2025-01
3798,34,195,9,2025-01-29 02:26:54.450394,1579.59,315.918,2025-01
3799,144,89,4,2025-01-14 21:40:34.437476,1512.84,302.568,2025-01
3800,266,306,3,2025-02-04 14:04:42.506007,744.84,148.96800000000002,2025-02
3801,416,179,6,2025-05-30 12:38:30.520334,822.96,164.592,2025-05
3802,788,481,1,2025-01-04 07:40:53.098884,47.83,9.566,2025-01
3803,784,370,2,2025-09-03 17:00:50.799273,740.72,148.144,2025-09
3804,337,464,7,2025-10-20 18:55:32.137230,1068.0600000000002,213.61200000000005,2025-10
3805,977,122,1,2025-05-14 02:43:07.202513,112.3,22.46,2025-05
3806,645,466,8,2025-05-07 08:04:27.333843,3492.64,698.528,2025-05
3807,915,256,9,2024-12-25 20:57:54.964365,212.58,42.516000000000005,2024-12
3808,367,176,7,2025-09-26 09:26:59.893127,2429.0699999999997,485.81399999999996,2025-09
3809,27,95,2,2025-03-13 21:49:14.782766,374.86,74.97200000000001,2025-03
3810,459,347,3,2025-08-30 23:54:41.591685,488.84999999999997,97.77,2025-08
3811,795,145,2,2025-07-11 10:20:31.883583,406.58,81.316,2025-07
3812,636,98,8,2025-10-19 01:28:03.491251,3976.88,795.3760000000001,2025-10
3813,402,461,6,2025-08-20 17:32:31.288345,1423.74,284.748,2025-08
3814,709,6,1,2025-10-31 22:47:57.362957,100.88,20.176000000000002,2025-10
3815,319,235,5,2025-05-24 13:29:11.616959,738.9,147.78,2025-05
3816,265,199,6,2025-04-20 07:55:36.701880,323.94,64.788,2025-04
3817,617,395,3,2025-07-25 00:12:08.791439,1193.73,238.746,2025-07
3818,675,292,6,2025-04-09 00:50:33.979341,1870.98,374.196,2025-04
3819,245,304,2,2025-03-01 22:19:19.459253,471.58,94.316,2025-03
3820,256,452,9,2025-05-20 08:32:31.959284,827.1,165.42000000000002,2025-05
3821,953,11,2,2025-04-23 18:09:44.659947,151.42,30.284,2025-04
3822,276,377,9,2025-07-07 07:53:11.494473,2711.79,542.3580000000001,2025-07
3823,783,122,9,2025-05-07 00:38:50.965749,1010.6999999999999,202.14,2025-05
3824,149,326,8,2025-06-30 19:42:33.915689,3902.16,780.432,2025-06
3825,218,284,3,2025-06-20 10:33:56.844146,228.18,45.636,2025-06
3826,646,191,3,2025-04-03 03:36:34.613138,1476.0,295.2,2025-04
3827,774,86,4,2024-11-08 10:25:02.368443,1082.44,216.48800000000003,2024-11
3828,519,414,1,2025-06-16 18:02:40.012890,484.34,96.868,2025-06
3829,347,125,6,2024-12-01 19:19:21.609948,630.42,126.084,2024-12
3830,434,382,8,2025-05-09 17:12:47.347788,1160.0,232.0,2025-05
3831,738,276,8,2024-12-12 22:55:02.297142,2223.76,444.75200000000007,2024-12
3832,141,151,6,2025-05-10 20:31:00.019607,554.28,110.856,2025-05
3833,550,26,8,2025-09-24 10:45:48.841742,2119.68,423.936,2025-09
3834,912,476,3,2025-01-28 08:45:02.973132,50.22,10.044,2025-01
3835,97,147,5,2025-09-30 19:55:16.296287,1801.6999999999998,360.34,2025-09
3836,326,345,8,2025-07-02 21:08:42.789726,2735.04,547.008,2025-07
3837,932,171,4,2024-11-17 14:05:59.141024,1154.08,230.816,2024-11
3838,202,291,5,2025-03-18 20:42:10.778403,1417.4,283.48,2025-03
3839,932,392,4,2025-04-12 14:27:19.315840,330.56,66.11200000000001,2025-04
3840,258,206,5,2025-01-13 20:03:42.517018,1347.1000000000001,269.42,2025-01
3841,181,373,5,2025-03-27 08:33:55.008760,610.85,122.17000000000002,2025-03
3842,247,7,3,2025-07-06 16:56:07.563433,446.76,89.352,2025-07
3843,429,245,1,2025-08-22 17:24:10.380561,165.68,33.136,2025-08
3844,135,365,2,2024-12-16 06:54:24.515371,380.54,76.108,2024-12
3845,462,25,5,2024-12-24 16:38:58.827543,2182.2,436.44,2024-12
3846,685,366,8,2024-11-11 23:52:35.316501,615.76,123.152,2024-11
3847,843,131,7,2025-04-03 22:04:47.409398,1449.0,289.8,2025-04
3848,407,103,6,2025-05-14 01:38:39.694474,501.29999999999995,100.25999999999999,2025-05
3849,499,129,2,2025-08-30 00:37:42.649970,930.06,186.012,2025-08
3850,548,102,8,2025-03-14 04:41:23.918967,2909.84,581.9680000000001,2025-03
3851,939,65,4,2024-12-23 22:56:14.572932,1381.12,276.224,2024-12
3852,383,151,1,2024-11-27 06:48:52.753176,92.38,18.476,2024-11
3853,395,361,3,2025-06-25 21:34:43.656256,1280.6999999999998,256.14,2025-06
3854,821,356,4,2025-10-21 21:39:17.557845,169.4,33.88,2025-10
3855,295,492,7,2025-01-11 19:04:47.549386,858.76,171.752,2025-01
3856,199,242,2,2025-09-16 01:46:31.851328,554.7,110.94000000000001,2025-09
3857,533,498,6,2025-07-08 13:21:38.950968,2379.7799999999997,475.95599999999996,2025-07
3858,210,142,3,2025-02-26 05:27:47.301548,1201.1999999999998,240.23999999999998,2025-02
3859,296,191,3,2024-12-19 03:58:55.988907,1476.0,295.2,2024-12
3860,69,209,8,2025-01-12 02:18:20.115203,2394.88,478.97600000000006,2025-01
3861,673,124,1,2025-04-28 06:51:23.771966,470.42,94.084,2025-04
3862,186,193,1,2025-07-09 18:40:20.397576,196.12,39.224000000000004,2025-07
3863,284,491,8,2025-03-24 04:20:11.626822,1289.52,257.904,2025-03
3864,670,468,4,2025-02-21 01:27:29.049117,1923.88,384.77600000000007,2025-02
3865,902,431,4,2025-05-16 01:03:46.454756,997.76,199.55200000000002,2025-05
3866,430,421,2,2025-03-02 10:54:15.361886,653.54,130.708,2025-03
3867,667,346,1,2024-11-16 18:07:13.093691,342.47,68.49400000000001,2024-11
3868,353,275,6,2025-08-16 15:16:05.894587,1272.54,254.508,2025-08
3869,287,203,4,2025-01-07 02:17:55.590784,931.32,186.264,2025-01
3870,566,76,7,2025-09-27 08:20:33.607738,3314.92,662.984,2025-09
3871,709,313,1,2025-03-23 03:12:35.800328,63.22,12.644,2025-03
3872,486,13,1,2025-09-07 15:31:25.669558,355.02,71.004,2025-09
3873,831,383,1,2025-05-20 10:18:57.214135,244.19,48.838,2025-05
3874,998,373,7,2025-03-07 08:50:03.148778,855.19,171.038,2025-03
3875,604,282,2,2025-04-04 15:46:05.729509,120.38,24.076,2025-04
3876,377,204,1,2025-02-12 05:16:52.597243,70.39,14.078000000000001,2025-02
3877,217,318,8,2025-08-24 14:25:25.023916,298.48,59.696000000000005,2025-08
3878,218,233,7,2025-04-26 16:50:54.503022,997.3599999999999,199.47199999999998,2025-04
3879,924,234,8,2025-11-03 16:34:07.607660,2953.12,590.624,2025-11
3880,883,158,7,2024-11-08 14:52:13.677623,931.9799999999999,186.396,2024-11
3881,416,443,9,2025-08-07 01:47:44.683125,836.73,167.346,2025-08
3882,543,369,1,2025-03-31 13:49:11.987380,65.99,13.198,2025-03
3883,156,261,9,2025-06-25 20:19:22.288063,106.83,21.366,2025-06
3884,816,224,6,2024-12-03 08:39:11.935029,1206.54,241.308,2024-12
3885,243,217,7,2025-09-16 15:31:16.142035,1912.6100000000001,382.52200000000005,2025-09
3886,164,486,2,2025-03-25 04:55:26.412190,457.46,91.492,2025-03
3887,542,241,4,2024-12-31 10:06:19.143492,1613.68,322.73600000000005,2024-12
3888,465,307,6,2025-09-13 05:10:38.413029,639.72,127.94400000000002,2025-09
3889,177,166,5,2024-12-08 07:44:43.188925,363.25,72.65,2024-12
3890,864,476,3,2025-06-28 04:19:39.978884,50.22,10.044,2025-06
3891,386,247,9,2024-11-10 21:59:27.991349,889.29,177.858,2024-11
3892,624,258,6,2024-11-21 08:33:23.415464,2229.7200000000003,445.9440000000001,2024-11
3893,909,18,9,2025-08-08 00:02:33.484374,3670.0199999999995,734.0039999999999,2025-08
3894,895,220,2,2025-08-31 04:42:06.846679,558.84,111.76800000000001,2025-08
3895,628,280,2,2025-06-21 13:04:48.544753,356.98,71.396,2025-06
3896,397,341,6,2025-01-26 07:54:56.294303,1996.62,399.324,2025-01
3897,505,156,9,2025-01-28 02:40:40.109483,4292.28,858.456,2025-01
3898,115,478,6,2025-02-06 23:35:59.668165,2650.86,530.172,2025-02
3899,614,173,5,2025-11-03 03:19:26.756011,2129.95,425.99,2025-11
3900,48,25,7,2025-02-07 23:34:02.138217,3055.08,611.016,2025-02
3901,932,28,3,2025-05-31 05:13:19.956270,272.58,54.516,2025-05
3902,164,131,2,2025-04-20 10:22:09.620436,414.0,82.80000000000001,2025-04
3903,620,68,5,2025-10-31 16:57:09.616262,891.9499999999999,178.39,2025-10
3904,749,246,7,2025-07-11 08:21:55.686431,487.13,97.426,2025-07
3905,478,451,5,2025-02-19 16:45:36.515679,810.75,162.15,2025-02
3906,596,55,4,2024-11-26 15:41:56.091976,729.6,145.92000000000002,2024-11
3907,194,104,8,2025-11-04 04:01:40.152400,2174.24,434.84799999999996,2025-11
3908,896,208,5,2025-06-12 07:59:46.559864,1418.6000000000001,283.72,2025-06
3909,241,203,1,2025-06-18 08:31:37.266707,232.83,46.566,2025-06
3910,666,481,4,2024-11-23 11:24:46.243593,191.32,38.264,2024-11
3911,887,247,9,2025-01-15 15:12:49.974868,889.29,177.858,2025-01
3912,100,149,4,2025-01-17 23:25:38.355022,326.28,65.256,2025-01
3913,811,382,4,2025-04-04 04:32:30.599842,580.0,116.0,2025-04
3914,225,105,2,2025-03-02 00:57:47.208721,536.76,107.352,2025-03
3915,881,100,6,2025-10-13 06:05:25.862690,127.85999999999999,25.572,2025-10
